YIL,ILKAYITNO,ILADI,ILCEKAYITNO,ILCEADI,KOYKAYITNO,KOYADI,MAHALLEKODU,MAHALLEADI,EGITIM_DURUMU,EGITIM_DURUMU_ADI,NUFUS
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1535,ÇAMLITEPE,4,İLKÖĞRETIM MEZUNU,86.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1535,ÇAMLITEPE,5,ORTAOKUL VEYA DENGI MEZUNU,471.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1535,ÇAMLITEPE,6,LISE VEYA DENGI MEZUNU,1363.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1535,ÇAMLITEPE,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,1936.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1535,ÇAMLITEPE,8,YÜKSEK LISANS,500.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1535,ÇAMLITEPE,9,DOKTORA,65.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1536,ÇANKAYA,0,BILINMEYEN,138.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1536,ÇANKAYA,1,OKUR-YAZAR DEĞIL,16.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1536,ÇANKAYA,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,463.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1536,ÇANKAYA,3,İLKOKUL MEZUNU,476.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1536,ÇANKAYA,4,İLKÖĞRETIM MEZUNU,75.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1536,ÇANKAYA,5,ORTAOKUL VEYA DENGI MEZUNU,660.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1536,ÇANKAYA,6,LISE VEYA DENGI MEZUNU,1690.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1536,ÇANKAYA,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,2717.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1536,ÇANKAYA,8,YÜKSEK LISANS,680.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1536,ÇANKAYA,9,DOKTORA,272.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1537,MUTLUKENT,0,BILINMEYEN,315.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1537,MUTLUKENT,1,OKUR-YAZAR DEĞIL,58.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1537,MUTLUKENT,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,1216.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1537,MUTLUKENT,3,İLKOKUL MEZUNU,1687.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1537,MUTLUKENT,4,İLKÖĞRETIM MEZUNU,91.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1537,MUTLUKENT,5,ORTAOKUL VEYA DENGI MEZUNU,1411.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1537,MUTLUKENT,6,LISE VEYA DENGI MEZUNU,3194.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1537,MUTLUKENT,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,7094.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1537,MUTLUKENT,8,YÜKSEK LISANS,2244.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1537,MUTLUKENT,9,DOKTORA,1316.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1538,ÇUKURAMBAR,0,BILINMEYEN,96.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1538,ÇUKURAMBAR,1,OKUR-YAZAR DEĞIL,59.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1538,ÇUKURAMBAR,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,739.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1538,ÇUKURAMBAR,3,İLKOKUL MEZUNU,1193.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1538,ÇUKURAMBAR,4,İLKÖĞRETIM MEZUNU,112.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1538,ÇUKURAMBAR,5,ORTAOKUL VEYA DENGI MEZUNU,1031.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1538,ÇUKURAMBAR,6,LISE VEYA DENGI MEZUNU,2403.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1538,ÇUKURAMBAR,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,4523.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1538,ÇUKURAMBAR,8,YÜKSEK LISANS,1489.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1538,ÇUKURAMBAR,9,DOKTORA,550.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1539,DEVLET,0,BILINMEYEN,18.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1539,DEVLET,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,80.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1539,DEVLET,3,İLKOKUL MEZUNU,75.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1539,DEVLET,4,İLKÖĞRETIM MEZUNU,
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1539,DEVLET,5,ORTAOKUL VEYA DENGI MEZUNU,971.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1539,DEVLET,6,LISE VEYA DENGI MEZUNU,5201.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1539,DEVLET,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,1798.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1539,DEVLET,8,YÜKSEK LISANS,223.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1539,DEVLET,9,DOKTORA,19.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1540,DİLEKLER,0,BILINMEYEN,
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1540,DİLEKLER,1,OKUR-YAZAR DEĞIL,
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1540,DİLEKLER,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,17.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1540,DİLEKLER,3,İLKOKUL MEZUNU,96.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1540,DİLEKLER,4,İLKÖĞRETIM MEZUNU,42.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1540,DİLEKLER,5,ORTAOKUL VEYA DENGI MEZUNU,61.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1540,DİLEKLER,6,LISE VEYA DENGI MEZUNU,96.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1540,DİLEKLER,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,59.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1540,DİLEKLER,8,YÜKSEK LISANS,
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1541,DOĞUŞ,0,BILINMEYEN,22.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1541,DOĞUŞ,1,OKUR-YAZAR DEĞIL,17.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1541,DOĞUŞ,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,109.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1541,DOĞUŞ,3,İLKOKUL MEZUNU,287.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1541,DOĞUŞ,4,İLKÖĞRETIM MEZUNU,42.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1541,DOĞUŞ,5,ORTAOKUL VEYA DENGI MEZUNU,218.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1541,DOĞUŞ,6,LISE VEYA DENGI MEZUNU,662.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1541,DOĞUŞ,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,957.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1541,DOĞUŞ,8,YÜKSEK LISANS,134.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1541,DOĞUŞ,9,DOKTORA,36.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1542,EHLİBEYT,0,BILINMEYEN,31.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1542,EHLİBEYT,1,OKUR-YAZAR DEĞIL,43.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1542,EHLİBEYT,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,123.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1542,EHLİBEYT,3,İLKOKUL MEZUNU,332.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1542,EHLİBEYT,4,İLKÖĞRETIM MEZUNU,51.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1542,EHLİBEYT,5,ORTAOKUL VEYA DENGI MEZUNU,253.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1542,EHLİBEYT,6,LISE VEYA DENGI MEZUNU,639.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1542,EHLİBEYT,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,994.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1542,EHLİBEYT,8,YÜKSEK LISANS,183.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1542,EHLİBEYT,9,DOKTORA,37.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1543,EMEK,0,BILINMEYEN,196.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1543,EMEK,1,OKUR-YAZAR DEĞIL,101.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1543,EMEK,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,896.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1543,EMEK,3,İLKOKUL MEZUNU,1975.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1543,EMEK,4,İLKÖĞRETIM MEZUNU,162.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1543,EMEK,5,ORTAOKUL VEYA DENGI MEZUNU,1777.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1543,EMEK,6,LISE VEYA DENGI MEZUNU,4529.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1543,EMEK,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,7875.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1543,EMEK,8,YÜKSEK LISANS,2437.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1543,EMEK,9,DOKTORA,671.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1544,ERTUĞRULGAZİ,0,BILINMEYEN,71.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1544,ERTUĞRULGAZİ,1,OKUR-YAZAR DEĞIL,73.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1544,ERTUĞRULGAZİ,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,240.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1544,ERTUĞRULGAZİ,3,İLKOKUL MEZUNU,877.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1544,ERTUĞRULGAZİ,4,İLKÖĞRETIM MEZUNU,159.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1544,ERTUĞRULGAZİ,5,ORTAOKUL VEYA DENGI MEZUNU,676.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1544,ERTUĞRULGAZİ,6,LISE VEYA DENGI MEZUNU,1467.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1544,ERTUĞRULGAZİ,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,1729.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1544,ERTUĞRULGAZİ,8,YÜKSEK LISANS,221.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1544,ERTUĞRULGAZİ,9,DOKTORA,26.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1545,ERZURUM,0,BILINMEYEN,18.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1545,ERZURUM,1,OKUR-YAZAR DEĞIL,24.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1545,ERZURUM,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,138.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1545,ERZURUM,3,İLKOKUL MEZUNU,291.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1545,ERZURUM,4,İLKÖĞRETIM MEZUNU,47.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1545,ERZURUM,5,ORTAOKUL VEYA DENGI MEZUNU,200.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1545,ERZURUM,6,LISE VEYA DENGI MEZUNU,800.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1545,ERZURUM,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,667.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1545,ERZURUM,8,YÜKSEK LISANS,152.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1545,ERZURUM,9,DOKTORA,22.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1546,ESATOĞLU,0,BILINMEYEN,50.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1546,ESATOĞLU,1,OKUR-YAZAR DEĞIL,33.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1546,ESATOĞLU,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,120.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1546,ESATOĞLU,3,İLKOKUL MEZUNU,311.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1546,ESATOĞLU,4,İLKÖĞRETIM MEZUNU,39.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1546,ESATOĞLU,5,ORTAOKUL VEYA DENGI MEZUNU,232.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1546,ESATOĞLU,6,LISE VEYA DENGI MEZUNU,754.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1546,ESATOĞLU,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,1292.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1546,ESATOĞLU,8,YÜKSEK LISANS,249.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1546,ESATOĞLU,9,DOKTORA,53.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1547,ETİ,0,BILINMEYEN,15.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1547,ETİ,1,OKUR-YAZAR DEĞIL,
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1547,ETİ,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,35.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1547,ETİ,3,İLKOKUL MEZUNU,90.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1547,ETİ,4,İLKÖĞRETIM MEZUNU,15.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1547,ETİ,5,ORTAOKUL VEYA DENGI MEZUNU,125.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1547,ETİ,6,LISE VEYA DENGI MEZUNU,878.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1547,ETİ,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,666.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1547,ETİ,8,YÜKSEK LISANS,166.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1547,ETİ,9,DOKTORA,
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1548,FAKÜLTELER,0,BILINMEYEN,50.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1548,FAKÜLTELER,1,OKUR-YAZAR DEĞIL,35.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1548,FAKÜLTELER,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,148.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1548,FAKÜLTELER,3,İLKOKUL MEZUNU,430.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1548,FAKÜLTELER,4,İLKÖĞRETIM MEZUNU,62.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1548,FAKÜLTELER,5,ORTAOKUL VEYA DENGI MEZUNU,339.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1548,FAKÜLTELER,6,LISE VEYA DENGI MEZUNU,1694.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1548,FAKÜLTELER,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,2155.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1548,FAKÜLTELER,8,YÜKSEK LISANS,349.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1548,FAKÜLTELER,9,DOKTORA,68.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1549,FİDANLIK,0,BILINMEYEN,25.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1549,FİDANLIK,1,OKUR-YAZAR DEĞIL,
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1549,FİDANLIK,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,29.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1549,FİDANLIK,3,İLKOKUL MEZUNU,69.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1549,FİDANLIK,4,İLKÖĞRETIM MEZUNU,22.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1549,FİDANLIK,5,ORTAOKUL VEYA DENGI MEZUNU,85.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1549,FİDANLIK,6,LISE VEYA DENGI MEZUNU,273.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1549,FİDANLIK,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,378.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1549,FİDANLIK,8,YÜKSEK LISANS,76.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1549,FİDANLIK,9,DOKTORA,21.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1550,GAZİOSMANPAŞA,0,BILINMEYEN,51.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1550,GAZİOSMANPAŞA,1,OKUR-YAZAR DEĞIL,
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1550,GAZİOSMANPAŞA,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,144.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1550,GAZİOSMANPAŞA,3,İLKOKUL MEZUNU,277.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1550,GAZİOSMANPAŞA,4,İLKÖĞRETIM MEZUNU,38.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1550,GAZİOSMANPAŞA,5,ORTAOKUL VEYA DENGI MEZUNU,221.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1550,GAZİOSMANPAŞA,6,LISE VEYA DENGI MEZUNU,723.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1550,GAZİOSMANPAŞA,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,1259.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1550,GAZİOSMANPAŞA,8,YÜKSEK LISANS,338.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1550,GAZİOSMANPAŞA,9,DOKTORA,123.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1551,GÖKKUŞAĞI,0,BILINMEYEN,80.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1551,GÖKKUŞAĞI,1,OKUR-YAZAR DEĞIL,86.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1551,GÖKKUŞAĞI,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,553.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1551,GÖKKUŞAĞI,3,İLKOKUL MEZUNU,1059.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1551,GÖKKUŞAĞI,4,İLKÖĞRETIM MEZUNU,176.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1551,GÖKKUŞAĞI,5,ORTAOKUL VEYA DENGI MEZUNU,890.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1551,GÖKKUŞAĞI,6,LISE VEYA DENGI MEZUNU,1780.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1551,GÖKKUŞAĞI,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,2476.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1551,GÖKKUŞAĞI,8,YÜKSEK LISANS,488.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1551,GÖKKUŞAĞI,9,DOKTORA,104.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1552,GÖKTÜRK,0,BILINMEYEN,32.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1552,GÖKTÜRK,1,OKUR-YAZAR DEĞIL,75.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1552,GÖKTÜRK,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,221.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1552,GÖKTÜRK,3,İLKOKUL MEZUNU,566.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1552,GÖKTÜRK,4,İLKÖĞRETIM MEZUNU,147.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1552,GÖKTÜRK,5,ORTAOKUL VEYA DENGI MEZUNU,550.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1552,GÖKTÜRK,6,LISE VEYA DENGI MEZUNU,994.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1552,GÖKTÜRK,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,823.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1552,GÖKTÜRK,8,YÜKSEK LISANS,105.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1552,GÖKTÜRK,9,DOKTORA,20.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1553,GÜVENEVLER,0,BILINMEYEN,93.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1553,GÜVENEVLER,1,OKUR-YAZAR DEĞIL,28.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1553,GÜVENEVLER,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,281.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1553,GÜVENEVLER,3,İLKOKUL MEZUNU,658.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1553,GÜVENEVLER,4,İLKÖĞRETIM MEZUNU,85.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1553,GÜVENEVLER,5,ORTAOKUL VEYA DENGI MEZUNU,567.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1553,GÜVENEVLER,6,LISE VEYA DENGI MEZUNU,1753.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1553,GÜVENEVLER,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,3778.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1553,GÜVENEVLER,8,YÜKSEK LISANS,906.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1553,GÜVENEVLER,9,DOKTORA,281.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1554,GÜZELTEPE,0,BILINMEYEN,94.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1554,GÜZELTEPE,1,OKUR-YAZAR DEĞIL,
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1554,GÜZELTEPE,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,299.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1554,GÜZELTEPE,3,İLKOKUL MEZUNU,483.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1554,GÜZELTEPE,4,İLKÖĞRETIM MEZUNU,38.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1554,GÜZELTEPE,5,ORTAOKUL VEYA DENGI MEZUNU,421.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1554,GÜZELTEPE,6,LISE VEYA DENGI MEZUNU,1168.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1554,GÜZELTEPE,7,YÜKSEKOKUL VEYA FAKÜLTE MEZUNU,2256.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1554,GÜZELTEPE,8,YÜKSEK LISANS,580.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1554,GÜZELTEPE,9,DOKTORA,230.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1555,HARBİYE,0,BILINMEYEN,177.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1555,HARBİYE,1,OKUR-YAZAR DEĞIL,186.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1555,HARBİYE,2,OKUR-YAZAR FAKAT BIR OKUL BITIRMEDI,990.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1555,HARBİYE,3,İLKOKUL MEZUNU,2166.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1555,HARBİYE,4,İLKÖĞRETIM MEZUNU,375.0
2020,6,ANKARA,1231,ÇANKAYA,2431,MERKEZ,1555,HARBİYE,5,ORTAOKUL VEYA DENGI MEZUNU,1809.0
