İL KAYIT NO,İLÇE KAYIT NO,BELDE/ KÖY KAYIT NO,MAHALLE KAYIT NO,İL ADI,İLÇE ADI,BELEDİYE ADI,MAHALLE ADI,MEDENİ DURUM,TOPLAM,ERKEK,KADIN,yıl,BELDE/KÖY ADI
6,1231,2431,1527,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BARBAROS,EVLİ,2043.0,980.0,1063.0,2022,
6,1231,2431,1527,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BARBAROS,BOŞANDI,690.0,215.0,475.0,2022,
6,1231,2431,1527,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BARBAROS,EŞİ ÖLDÜ,452.0,44.0,408.0,2022,
6,1231,2431,1528,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BAYRAKTAR,HİÇ EVLENMEDİ,1280.0,659.0,621.0,2022,
6,1231,2431,1528,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BAYRAKTAR,EVLİ,1997.0,981.0,1016.0,2022,
6,1231,2431,1528,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BAYRAKTAR,BOŞANDI,439.0,151.0,288.0,2022,
6,1231,2431,1528,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BAYRAKTAR,EŞİ ÖLDÜ,223.0,34.0,189.0,2022,
6,1231,2431,1529,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BİRLİK,HİÇ EVLENMEDİ,6753.0,3253.0,3500.0,2022,
6,1231,2431,1529,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BİRLİK,EVLİ,15073.0,7357.0,7716.0,2022,
6,1231,2431,1529,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BİRLİK,BOŞANDI,2235.0,716.0,1519.0,2022,
6,1231,2431,1529,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BİRLİK,EŞİ ÖLDÜ,1691.0,225.0,1466.0,2022,
6,1231,2431,1530,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BOZTEPE,HİÇ EVLENMEDİ,251.0,149.0,102.0,2022,
6,1231,2431,1530,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BOZTEPE,EVLİ,523.0,266.0,257.0,2022,
6,1231,2431,1530,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BOZTEPE,BOŞANDI,57.0,32.0,25.0,2022,
6,1231,2431,1530,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BOZTEPE,EŞİ ÖLDÜ,66.0,,,2022,
6,1231,2431,1531,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BÜYÜKESAT,HİÇ EVLENMEDİ,1938.0,934.0,1004.0,2022,
6,1231,2431,1531,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BÜYÜKESAT,EVLİ,4061.0,2005.0,2056.0,2022,
6,1231,2431,1531,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BÜYÜKESAT,BOŞANDI,839.0,267.0,572.0,2022,
6,1231,2431,1531,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,BÜYÜKESAT,EŞİ ÖLDÜ,401.0,50.0,351.0,2022,
6,1231,2431,1532,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CEBECİ,HİÇ EVLENMEDİ,1761.0,844.0,917.0,2022,
6,1231,2431,1532,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CEBECİ,EVLİ,1795.0,871.0,924.0,2022,
6,1231,2431,1532,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CEBECİ,BOŞANDI,384.0,155.0,229.0,2022,
6,1231,2431,1532,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CEBECİ,EŞİ ÖLDÜ,302.0,32.0,270.0,2022,
6,1231,2431,1533,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CEVİZLİDERE,HİÇ EVLENMEDİ,2951.0,1524.0,1427.0,2022,
6,1231,2431,1533,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CEVİZLİDERE,EVLİ,6683.0,3321.0,3362.0,2022,
6,1231,2431,1533,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CEVİZLİDERE,BOŞANDI,635.0,256.0,379.0,2022,
6,1231,2431,1533,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CEVİZLİDERE,EŞİ ÖLDÜ,509.0,65.0,444.0,2022,
6,1231,2431,1534,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CUMHURİYET,HİÇ EVLENMEDİ,201.0,26.0,175.0,2022,
6,1231,2431,1534,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CUMHURİYET,EVLİ,37.0,,,2022,
6,1231,2431,1534,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CUMHURİYET,BOŞANDI,22.0,,,2022,
6,1231,2431,1534,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,CUMHURİYET,EŞİ ÖLDÜ,,,,2022,
6,1231,2431,1535,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇAMLITEPE,HİÇ EVLENMEDİ,2476.0,1133.0,1343.0,2022,
6,1231,2431,1535,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇAMLITEPE,EVLİ,2312.0,1124.0,1188.0,2022,
6,1231,2431,1535,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇAMLITEPE,BOŞANDI,331.0,135.0,196.0,2022,
6,1231,2431,1535,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇAMLITEPE,EŞİ ÖLDÜ,325.0,34.0,291.0,2022,
6,1231,2431,1536,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇANKAYA,HİÇ EVLENMEDİ,2420.0,1604.0,816.0,2022,
6,1231,2431,1536,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇANKAYA,EVLİ,3069.0,1516.0,1553.0,2022,
6,1231,2431,1536,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇANKAYA,BOŞANDI,707.0,254.0,453.0,2022,
6,1231,2431,1536,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇANKAYA,EŞİ ÖLDÜ,454.0,47.0,407.0,2022,
6,1231,2431,1537,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,MUTLUKENT,HİÇ EVLENMEDİ,4164.0,2026.0,2138.0,2022,
6,1231,2431,1537,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,MUTLUKENT,EVLİ,10536.0,5081.0,5455.0,2022,
6,1231,2431,1537,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,MUTLUKENT,BOŞANDI,1108.0,372.0,736.0,2022,
6,1231,2431,1537,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,MUTLUKENT,EŞİ ÖLDÜ,983.0,136.0,847.0,2022,
6,1231,2431,1538,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇUKURAMBAR,HİÇ EVLENMEDİ,3090.0,1432.0,1658.0,2022,
6,1231,2431,1538,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇUKURAMBAR,EVLİ,6740.0,3292.0,3448.0,2022,
6,1231,2431,1538,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇUKURAMBAR,BOŞANDI,470.0,147.0,323.0,2022,
6,1231,2431,1538,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇUKURAMBAR,EŞİ ÖLDÜ,422.0,50.0,372.0,2022,
6,1231,2431,1539,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DEVLET,HİÇ EVLENMEDİ,7090.0,6847.0,243.0,2022,
6,1231,2431,1539,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DEVLET,EVLİ,848.0,493.0,355.0,2022,
6,1231,2431,1539,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DEVLET,BOŞANDI,44.0,29.0,15.0,2022,
6,1231,2431,1539,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DEVLET,EŞİ ÖLDÜ,,,,2022,
6,1231,2431,1540,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DİLEKLER,HİÇ EVLENMEDİ,79.0,54.0,25.0,2022,
6,1231,2431,1540,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DİLEKLER,EVLİ,100.0,52.0,48.0,2022,
6,1231,2431,1540,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DİLEKLER,BOŞANDI,36.0,,,2022,
6,1231,2431,1540,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DİLEKLER,EŞİ ÖLDÜ,17.0,,,2022,
6,1231,2431,1541,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DOĞUŞ,HİÇ EVLENMEDİ,773.0,400.0,373.0,2022,
6,1231,2431,1541,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DOĞUŞ,EVLİ,1047.0,525.0,522.0,2022,
6,1231,2431,1541,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DOĞUŞ,BOŞANDI,290.0,103.0,187.0,2022,
6,1231,2431,1541,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,DOĞUŞ,EŞİ ÖLDÜ,212.0,21.0,191.0,2022,
6,1231,2431,1542,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EHLİBEYT,HİÇ EVLENMEDİ,656.0,339.0,317.0,2022,
6,1231,2431,1542,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EHLİBEYT,EVLİ,1394.0,708.0,686.0,2022,
6,1231,2431,1542,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EHLİBEYT,BOŞANDI,206.0,71.0,135.0,2022,
6,1231,2431,1542,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EHLİBEYT,EŞİ ÖLDÜ,266.0,55.0,211.0,2022,
6,1231,2431,1543,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EMEK,HİÇ EVLENMEDİ,8257.0,3491.0,4766.0,2022,
6,1231,2431,1543,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EMEK,EVLİ,9386.0,4473.0,4913.0,2022,
6,1231,2431,1543,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EMEK,BOŞANDI,1407.0,447.0,960.0,2022,
6,1231,2431,1543,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,EMEK,EŞİ ÖLDÜ,1247.0,141.0,1106.0,2022,
6,1231,2431,1544,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ERTUĞRULGAZİ,HİÇ EVLENMEDİ,2205.0,1294.0,911.0,2022,
6,1231,2431,1544,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ERTUĞRULGAZİ,EVLİ,2597.0,1293.0,1304.0,2022,
6,1231,2431,1544,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ERTUĞRULGAZİ,BOŞANDI,438.0,208.0,230.0,2022,
6,1231,2431,1544,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ERTUĞRULGAZİ,EŞİ ÖLDÜ,423.0,49.0,374.0,2022,
6,1231,2431,1545,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ERZURUM,HİÇ EVLENMEDİ,1437.0,1111.0,326.0,2022,
6,1231,2431,1545,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ERZURUM,EVLİ,844.0,427.0,417.0,2022,
6,1231,2431,1545,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ERZURUM,BOŞANDI,156.0,80.0,76.0,2022,
6,1231,2431,1545,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ERZURUM,EŞİ ÖLDÜ,146.0,26.0,120.0,2022,
6,1231,2431,1546,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ESATOĞLU,HİÇ EVLENMEDİ,1036.0,486.0,550.0,2022,
6,1231,2431,1546,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ESATOĞLU,EVLİ,1275.0,620.0,655.0,2022,
6,1231,2431,1546,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ESATOĞLU,BOŞANDI,425.0,149.0,276.0,2022,
6,1231,2431,1546,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ESATOĞLU,EŞİ ÖLDÜ,281.0,22.0,259.0,2022,
6,1231,2431,1547,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ETİ,HİÇ EVLENMEDİ,1718.0,704.0,1014.0,2022,
6,1231,2431,1547,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ETİ,EVLİ,490.0,207.0,283.0,2022,
6,1231,2431,1547,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ETİ,BOŞANDI,90.0,59.0,31.0,2022,
6,1231,2431,1547,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ETİ,EŞİ ÖLDÜ,30.0,,,2022,
6,1231,2431,1548,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,FAKÜLTELER,HİÇ EVLENMEDİ,3104.0,929.0,2175.0,2022,
6,1231,2431,1548,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,FAKÜLTELER,EVLİ,1849.0,840.0,1009.0,2022,
6,1231,2431,1548,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,FAKÜLTELER,BOŞANDI,338.0,128.0,210.0,2022,
6,1231,2431,1548,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,FAKÜLTELER,EŞİ ÖLDÜ,336.0,42.0,294.0,2022,
6,1231,2431,1549,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,FİDANLIK,HİÇ EVLENMEDİ,556.0,386.0,170.0,2022,
6,1231,2431,1549,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,FİDANLIK,EVLİ,330.0,181.0,149.0,2022,
6,1231,2431,1549,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,FİDANLIK,BOŞANDI,174.0,90.0,84.0,2022,
6,1231,2431,1549,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,FİDANLIK,EŞİ ÖLDÜ,79.0,,,2022,
6,1231,2431,1550,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GAZİOSMANPAŞA,HİÇ EVLENMEDİ,876.0,411.0,465.0,2022,
6,1231,2431,1550,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GAZİOSMANPAŞA,EVLİ,1624.0,826.0,798.0,2022,
6,1231,2431,1550,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GAZİOSMANPAŞA,BOŞANDI,423.0,159.0,264.0,2022,
6,1231,2431,1550,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GAZİOSMANPAŞA,EŞİ ÖLDÜ,332.0,41.0,291.0,2022,
6,1231,2431,1551,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÖKKUŞAĞI,HİÇ EVLENMEDİ,1971.0,1054.0,917.0,2022,
6,1231,2431,1551,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÖKKUŞAĞI,EVLİ,4266.0,2110.0,2156.0,2022,
6,1231,2431,1551,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÖKKUŞAĞI,BOŞANDI,392.0,131.0,261.0,2022,
6,1231,2431,1551,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÖKKUŞAĞI,EŞİ ÖLDÜ,289.0,38.0,251.0,2022,
6,1231,2431,1552,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÖKTÜRK,HİÇ EVLENMEDİ,971.0,536.0,435.0,2022,
6,1231,2431,1552,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÖKTÜRK,EVLİ,1828.0,914.0,914.0,2022,
6,1231,2431,1552,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÖKTÜRK,BOŞANDI,237.0,89.0,148.0,2022,
6,1231,2431,1552,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÖKTÜRK,EŞİ ÖLDÜ,200.0,22.0,178.0,2022,
6,1231,2431,1553,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÜVENEVLER,HİÇ EVLENMEDİ,2360.0,1067.0,1293.0,2022,
6,1231,2431,1553,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÜVENEVLER,EVLİ,3867.0,1935.0,1932.0,2022,
6,1231,2431,1553,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÜVENEVLER,BOŞANDI,1062.0,329.0,733.0,2022,
6,1231,2431,1553,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÜVENEVLER,EŞİ ÖLDÜ,697.0,63.0,634.0,2022,
6,1231,2431,1554,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÜZELTEPE,HİÇ EVLENMEDİ,1486.0,688.0,798.0,2022,
6,1231,2431,1554,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÜZELTEPE,EVLİ,2729.0,1334.0,1395.0,2022,
6,1231,2431,1554,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÜZELTEPE,BOŞANDI,593.0,182.0,411.0,2022,
6,1231,2431,1554,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,GÜZELTEPE,EŞİ ÖLDÜ,418.0,48.0,370.0,2022,
6,1231,2431,1555,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HARBİYE,HİÇ EVLENMEDİ,5039.0,2665.0,2374.0,2022,
6,1231,2431,1555,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HARBİYE,EVLİ,9029.0,4432.0,4597.0,2022,
6,1231,2431,1555,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HARBİYE,BOŞANDI,1547.0,552.0,995.0,2022,
6,1231,2431,1555,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HARBİYE,EŞİ ÖLDÜ,1121.0,128.0,993.0,2022,
6,1231,2431,1556,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HİLAL,HİÇ EVLENMEDİ,1625.0,774.0,851.0,2022,
6,1231,2431,1556,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HİLAL,EVLİ,3179.0,1567.0,1612.0,2022,
6,1231,2431,1556,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HİLAL,BOŞANDI,493.0,176.0,317.0,2022,
6,1231,2431,1556,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HİLAL,EŞİ ÖLDÜ,370.0,45.0,325.0,2022,
6,1231,2431,1557,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HUZUR,HİÇ EVLENMEDİ,3978.0,2133.0,1845.0,2022,
6,1231,2431,1557,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HUZUR,EVLİ,8569.0,4214.0,4355.0,2022,
6,1231,2431,1557,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HUZUR,BOŞANDI,1038.0,352.0,686.0,2022,
6,1231,2431,1557,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,HUZUR,EŞİ ÖLDÜ,734.0,78.0,656.0,2022,
6,1231,2431,1558,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLERİ,HİÇ EVLENMEDİ,1422.0,777.0,645.0,2022,
6,1231,2431,1558,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLERİ,EVLİ,1544.0,771.0,773.0,2022,
6,1231,2431,1558,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLERİ,BOŞANDI,300.0,127.0,173.0,2022,
6,1231,2431,1558,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLERİ,EŞİ ÖLDÜ,276.0,37.0,239.0,2022,
6,1231,2431,1559,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKADIM,HİÇ EVLENMEDİ,3235.0,1695.0,1540.0,2022,
6,1231,2431,1559,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKADIM,EVLİ,6137.0,3012.0,3125.0,2022,
6,1231,2431,1559,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKADIM,BOŞANDI,1106.0,418.0,688.0,2022,
6,1231,2431,1559,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKADIM,EŞİ ÖLDÜ,722.0,99.0,623.0,2022,
6,1231,2431,1560,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKER,HİÇ EVLENMEDİ,655.0,376.0,279.0,2022,
6,1231,2431,1560,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKER,EVLİ,1567.0,783.0,784.0,2022,
6,1231,2431,1560,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKER,BOŞANDI,168.0,56.0,112.0,2022,
6,1231,2431,1560,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İLKER,EŞİ ÖLDÜ,124.0,18.0,106.0,2022,
6,1231,2431,1561,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İNCESU,HİÇ EVLENMEDİ,1183.0,652.0,531.0,2022,
6,1231,2431,1561,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İNCESU,EVLİ,1110.0,560.0,550.0,2022,
6,1231,2431,1561,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İNCESU,BOŞANDI,293.0,142.0,151.0,2022,
6,1231,2431,1561,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İNCESU,EŞİ ÖLDÜ,205.0,23.0,182.0,2022,
6,1231,2431,1562,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İŞÇİ BLOKLARI,HİÇ EVLENMEDİ,5236.0,2831.0,2405.0,2022,
6,1231,2431,1562,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İŞÇİ BLOKLARI,EVLİ,7569.0,3732.0,3837.0,2022,
6,1231,2431,1562,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İŞÇİ BLOKLARI,BOŞANDI,1058.0,386.0,672.0,2022,
6,1231,2431,1562,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,İŞÇİ BLOKLARI,EŞİ ÖLDÜ,1057.0,135.0,922.0,2022,
6,1231,2431,1563,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇİĞDEM,HİÇ EVLENMEDİ,2842.0,1455.0,1387.0,2022,
6,1231,2431,1563,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇİĞDEM,EVLİ,6890.0,3387.0,3503.0,2022,
6,1231,2431,1563,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇİĞDEM,BOŞANDI,776.0,241.0,535.0,2022,
6,1231,2431,1563,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,ÇİĞDEM,EŞİ ÖLDÜ,655.0,86.0,569.0,2022,
6,1231,2431,1564,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KARAPINAR,HİÇ EVLENMEDİ,2052.0,1097.0,955.0,2022,
6,1231,2431,1564,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KARAPINAR,EVLİ,4814.0,2362.0,2452.0,2022,
6,1231,2431,1564,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KARAPINAR,BOŞANDI,509.0,177.0,332.0,2022,
6,1231,2431,1564,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KARAPINAR,EŞİ ÖLDÜ,344.0,38.0,306.0,2022,
6,1231,2431,1565,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KAVAKLIDERE,HİÇ EVLENMEDİ,2587.0,1075.0,1512.0,2022,
6,1231,2431,1565,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KAVAKLIDERE,EVLİ,2100.0,1045.0,1055.0,2022,
6,1231,2431,1565,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KAVAKLIDERE,BOŞANDI,659.0,288.0,371.0,2022,
6,1231,2431,1565,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KAVAKLIDERE,EŞİ ÖLDÜ,442.0,57.0,385.0,2022,
6,1231,2431,1566,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KAZIM ÖZALP,HİÇ EVLENMEDİ,1143.0,538.0,605.0,2022,
6,1231,2431,1566,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KAZIM ÖZALP,EVLİ,2510.0,1272.0,1238.0,2022,
6,1231,2431,1566,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KAZIM ÖZALP,BOŞANDI,337.0,141.0,196.0,2022,
6,1231,2431,1566,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KAZIM ÖZALP,EŞİ ÖLDÜ,188.0,18.0,170.0,2022,
6,1231,2431,1567,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KEKLİK PINARI,HİÇ EVLENMEDİ,3037.0,1589.0,1448.0,2022,
6,1231,2431,1567,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KEKLİK PINARI,EVLİ,7421.0,3667.0,3754.0,2022,
6,1231,2431,1567,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KEKLİK PINARI,BOŞANDI,853.0,307.0,546.0,2022,
6,1231,2431,1567,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KEKLİK PINARI,EŞİ ÖLDÜ,556.0,66.0,490.0,2022,
6,1231,2431,1568,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KIRKKONAKLAR,HİÇ EVLENMEDİ,4403.0,2225.0,2178.0,2022,
6,1231,2431,1568,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KIRKKONAKLAR,EVLİ,9527.0,4691.0,4836.0,2022,
6,1231,2431,1568,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KIRKKONAKLAR,BOŞANDI,1270.0,449.0,821.0,2022,
6,1231,2431,1568,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KIRKKONAKLAR,EŞİ ÖLDÜ,806.0,103.0,703.0,2022,
6,1231,2431,1569,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KIZILAY,HİÇ EVLENMEDİ,639.0,268.0,371.0,2022,
6,1231,2431,1569,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KIZILAY,EVLİ,405.0,246.0,159.0,2022,
6,1231,2431,1569,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KIZILAY,BOŞANDI,136.0,93.0,43.0,2022,
6,1231,2431,1569,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KIZILAY,EŞİ ÖLDÜ,39.0,,,2022,
6,1231,2431,1570,ANKARA,ÇANKAYA,ÇANKAYA BELEDİYESİ,KIZILIRMAK,HİÇ EVLENMEDİ,1535.0,775.0,760.0,2022,
